numbers, valid, location
(368) 727-9282, false, n/a
(856) 332-3668, true, New Jersey
(496) 612-5902, false, n/a
(757) 497-0711, true, Virginia Beach, VA
(361) 842-1476, true, Texas
(704) 681-4847, true, North Carolina
(255) 203-2982, false, n/a
(323) 873-6929, true, California
(555) 412-6485, false, n/a
(822) 565-4596, false, n/a
(514) 867-1560, true, Quebec
(271) 579-5715, false, n/a
(436) 700-7891, false, n/a
(580) 357-6779, true, Lawton, OK
(541) 412-5582, true, Brookings, OR
(396) 792-0542, false, n/a
(705) 253-6744, true, Sault Ste. Marie, ON
(335) 608-7992, false, n/a
(880) 485-7984, false, n/a
(529) 393-4858, false, n/a
(278) 266-9750, false, n/a
(366) 817-5116, false, n/a
(884) 426-5095, false, n/a
(318) 292-5724, true, Louisiana
(437) 703-9451, true, Ontario
(714) 521-2273, true, Buena Park, CA
(754) 515-0266, true, Florida
(812) 787-9368, true, Indiana
(380) 372-9563, true, Ohio
(428) 464-7141, false, n/a
(990) 359-0019, false, n/a
(900) 262-8023, true, 
(730) 416-7559, false, n/a
(898) 602-4355, false, n/a
(517) 533-9688, true, Michigan
(309) 739-8426, true, Illinois
(550) 856-1661, false, n/a
(531) 337-2838, true, Nebraska
(971) 368-8608, true, Oregon
(530) 855-4291, true, California
(455) 328-3325, false, n/a
(984) 586-2484, true, North Carolina
(972) 889-0423, true, Richardson, TX
(941) 419-5530, true, Florida
(823) 985-8413, false, n/a
(236) 553-2545, true, British Columbia
(922) 266-5397, false, n/a
(843) 644-4335, true, South Carolina
(803) 396-1155, true, Fort Mill, SC
(715) 353-5854, true, Wisconsin
(586) 708-3590, true, Michigan
(762) 293-2620, true, Georgia
(632) 669-9398, false, n/a
(971) 444-3565, true, Oregon
(681) 483-9146, true, West Virginia
(522) 285-5499, true, 
(991) 551-2393, false, n/a
(821) 360-7365, false, n/a
(562) 696-4760, true, Whittier, CA
(775) 691-4711, true, Nevada
(301) 641-2787, true, Maryland
(690) 615-2826, false, n/a
(325) 561-2806, true, Texas
(717) 355-6054, true, New Holland, PA
(692) 748-0223, false, n/a
(718) 418-9228, true, New York
(348) 577-8717, false, n/a
(903) 931-6153, true, Texas
(769) 476-3386, true, Mississippi
(623) 439-5182, true, Arizona
(742) 239-6905, false, n/a
(586) 646-3164, true, Michigan
(573) 202-5435, true, Missouri
(602) 224-0800, true, Phoenix, AZ
(273) 336-5176, false, n/a
(782) 686-6057, true, Nova Scotia/Prince Edward Island
(818) 905-6366, true, California
(287) 501-4885, false, n/a
(562) 830-6327, true, California
(483) 217-5310, false, n/a
(777) 732-0947, false, n/a
(989) 325-8020, true, Michigan
(465) 364-6199, false, n/a
(665) 719-2129, false, n/a
(516) 872-3833, true, Valley Stream, NY
(983) 945-9149, false, n/a
(381) 415-2636, false, n/a
(400) 452-8561, false, n/a
(682) 932-9124, true, Texas
(210) 982-2886, true, San Antonio, TX
(747) 466-6414, true, California
(998) 618-3754, false, n/a
(312) 871-5370, true, Chicago, IL
(671) 792-9025, false, n/a
(251) 724-6811, true, Alabama
(826) 277-1876, false, n/a
(910) 517-8458, true, North Carolina
(632) 852-1484, false, n/a
(274) 735-5653, false, n/a
(845) 608-1931, true, New York
(703) 378-9015, true, Chantilly, VA
(364) 927-6827, true, Kentucky
(744) 669-0129, false, n/a
(539) 971-7581, true, Oklahoma
(593) 204-6192, false, n/a
(588) 472-7207, true, 
(479) 630-3139, true, Arkansas
(311) 692-7960, false, n/a
(940) 715-8701, true, Texas
(775) 905-7620, true, Nevada
(251) 915-1644, true, Alabama
(861) 849-8167, false, n/a
(304) 233-7768, true, Wheeling, WV
(496) 464-4290, false, n/a
(402) 628-9981, true, Nebraska
(938) 599-9826, true, Alabama
(442) 522-2036, true, California
(675) 674-6032, false, n/a
(824) 875-1058, false, n/a
(541) 397-6908, true, Oregon
(569) 540-5427, false, n/a
(961) 366-9398, false, n/a
(210) 489-3103, true, San Antonio, TX
(342) 885-7109, false, n/a
(361) 812-0910, true, Texas
(901) 261-2722, true, Tennessee
(739) 943-8171, false, n/a
(407) 349-4911, true, Geneva, FL
(365) 569-6334, true, Ontario
(759) 427-9106, false, n/a
(443) 643-9515, true, Bel Air, MD
(820) 512-9328, true, California
(909) 355-6877, true, Fontana, CA
(384) 268-9191, false, n/a
(553) 610-5223, false, n/a
(867) 828-0243, true, Northwest Territories/Nunavut/Yukon
(288) 308-7681, false, n/a
(478) 955-2508, true, Georgia
(727) 583-2005, true, Largo, FL
(307) 371-5421, true, Wyoming
(428) 359-3866, false, n/a
(988) 316-9058, false, n/a
(680) 706-5865, true, New York
(965) 994-7412, false, n/a
(999) 525-9083, false, n/a
(827) 381-0479, false, n/a
(858) 719-7809, true, California
(714) 273-3206, true, California
(562) 587-0748, true, California
(300) 359-1919, false, n/a
(911) 923-0138, false, n/a
(961) 960-4502, false, n/a
(573) 305-6683, true, Missouri
(799) 805-2259, false, n/a
(945) 794-2963, false, n/a
(609) 431-3298, true, New Jersey
(212) 423-0631, true, New York, NY
(523) 712-4352, false, n/a
(946) 511-3779, false, n/a
(950) 277-2639, false, n/a
(761) 231-4861, false, n/a
(816) 590-8532, true, Missouri
(314) 375-0085, true, Missouri
(450) 549-8714, true, Quebec
(380) 498-9338, true, Ohio
(200) 985-0102, false, n/a
(862) 517-7606, true, New Jersey
(434) 435-9395, true, Virginia
(356) 375-5558, false, n/a
(639) 775-5409, true, Saskatchewan
(935) 471-7957, false, n/a
(642) 202-5456, false, n/a
(619) 908-9148, true, California
(667) 503-4069, true, Maryland
(676) 647-4083, false, n/a
(626) 925-5687, true, California
(769) 249-9452, true, Mississippi
(608) 364-7226, true, Beloit, WI
(891) 885-1255, false, n/a
(409) 993-1320, true, Texas
(941) 814-5566, true, Florida
(250) 407-0441, true, British Columbia
(358) 850-3486, false, n/a
(713) 958-7284, true, Texas
(350) 780-7660, false, n/a
(682) 886-0143, true, Texas
(944) 359-5190, false, n/a
(627) 688-5056, false, n/a
(365) 809-3278, true, Ontario
(273) 411-3787, false, n/a
(888) 932-3301, true, 
(880) 329-2670, false, n/a
(401) 538-0022, true, Rhode Island
(432) 295-2059, true, Texas
(259) 405-4780, false, n/a
(906) 875-0810, true, Crystal Falls, MI
(307) 599-9039, true, Wyoming
(511) 949-6563, false, n/a
(857) 574-9959, true, Massachusetts
(550) 311-5131, false, n/a
(675) 230-0839, false, n/a
(862) 492-7539, true, New Jersey
(566) 654-8634, true, 
(309) 893-9420, true, Illinois
(251) 465-0833, true, Alabama
(714) 642-6519, true, California
(623) 382-0925, true, Arizona
(334) 685-9643, true, Alabama
(473) 870-5664, false, n/a
(547) 985-1191, false, n/a
(225) 504-0824, true, Louisiana
(922) 864-3798, false, n/a
(946) 373-4976, false, n/a
(578) 817-0728, false, n/a
(549) 563-9386, false, n/a
(689) 802-1919, true, Florida
(795) 618-7106, false, n/a
(258) 844-3204, false, n/a
(605) 496-8657, true, South Dakota
(995) 239-8386, false, n/a
(249) 634-3576, true, Ontario
(282) 448-3476, false, n/a
(325) 246-5669, true, Texas
(564) 833-7639, true, Washington State
(550) 862-3053, false, n/a
(401) 793-1654, true, Rhode Island
(691) 822-2476, false, n/a
(990) 331-9092, false, n/a
(428) 547-4494, false, n/a
(960) 805-2594, false, n/a
(458) 206-2975, true, Oregon
(904) 224-0647, true, Florida
(735) 435-1629, false, n/a
(441) 393-4621, true, Bermuda
(518) 563-8681, true, Plattsburgh, NY
(948) 866-7825, false, n/a
(982) 592-4227, false, n/a
(490) 388-5119, false, n/a
(456) 950-7030, false, n/a
(206) 871-8804, true, Washington State
(630) 833-6061, true, Elmhurst, IL
(411) 202-7111, false, n/a
(361) 361-8069, true, Texas
(498) 726-8150, false, n/a
(923) 648-6867, false, n/a
(854) 269-5880, true, Ohio
(733) 930-8734, false, n/a
(509) 722-7836, true, Washington State
(512) 494-4889, true, Texas
(349) 271-5176, false, n/a
(334) 964-7779, true, Alabama
(353) 702-4980, false, n/a
(506) 452-1443, true, Fredericton, NB
(245) 441-4524, false, n/a
(951) 487-9422, true, San Jacinto, CA
(541) 856-5105, true, Oregon
(762) 949-6676, true, Georgia
(795) 810-8249, false, n/a
(216) 437-1047, true, Ohio
(265) 850-7402, false, n/a
(410) 547-0456, true, Baltimore, MD
(695) 621-3162, false, n/a
(414) 996-5277, true, Wisconsin
(621) 990-4224, false, n/a
(713) 724-3780, true, Texas
(398) 421-7623, false, n/a
(229) 367-4171, true, Georgia
(562) 298-9806, true, California
(868) 401-4803, false, n/a
(664) 597-8785, false, n/a
(768) 544-1621, false, n/a
(352) 623-8154, true, Florida
(814) 554-9039, true, Pennsylvania
(572) 459-7544, false, n/a
(874) 813-3089, false, n/a
(505) 827-0800, true, Santa Fe, NM
(846) 240-5451, false, n/a
(809) 324-2387, true, Dominican Republic
(222) 831-4077, false, n/a
(708) 393-5535, true, Illinois
(407) 741-5077, true, Florida
(862) 581-0142, true, New Jersey
(849) 280-7166, true, Dominican Republic
(749) 957-7220, false, n/a
(943) 923-8886, false, n/a
(574) 780-2358, true, Indiana
(583) 217-3955, false, n/a
(557) 481-5967, false, n/a
(868) 523-8883, false, n/a
(315) 897-9112, true, New York
(654) 750-6562, false, n/a
(369) 574-4129, false, n/a
(450) 476-7842, true, Quebec
(664) 718-5789, false, n/a
(568) 554-9981, false, n/a
(567) 334-1816, true, Ohio
(850) 298-0960, true, Florida
(967) 953-5425, false, n/a
(896) 337-2717, false, n/a
(765) 949-2194, true, Indiana
(559) 702-1066, true, California
(947) 425-9240, true, Michigan
(734) 508-4344, true, Michigan
(748) 556-3489, false, n/a
(233) 697-7196, false, n/a
(450) 441-9328, true, St-Bruno-de-Montarville, QC
(265) 789-6734, false, n/a
(260) 293-2394, true, Indiana
(572) 683-8017, false, n/a
(830) 245-0115, true, Texas
(460) 701-2721, false, n/a
(301) 953-4834, true, Laurel, MD
(354) 632-2206, false, n/a
(998) 719-3625, false, n/a
(496) 778-3203, false, n/a
(425) 763-2400, true, Washington State
(534) 801-3620, true, Wisconsin
(395) 572-4053, false, n/a
(729) 766-9907, false, n/a
(926) 398-4493, false, n/a
(889) 397-8299, false, n/a
(997) 476-3349, false, n/a
(288) 682-7802, false, n/a
(777) 468-2369, false, n/a
(227) 452-1404, false, n/a
(414) 730-5202, true, Wisconsin
(638) 616-5712, false, n/a
(828) 890-7068, true, North Carolina
(423) 398-1523, true, Tennessee
(520) 519-5904, true, Arizona
(888) 755-9479, true, 
(953) 510-9892, false, n/a
(817) 205-4035, true, Texas
(671) 972-7847, true, Guam
(419) 953-6076, true, Ohio
(938) 501-0411, true, Alabama
(728) 819-4820, false, n/a
(288) 348-7798, false, n/a
(799) 563-5985, false, n/a
(221) 787-9544, false, n/a
(386) 902-6687, true, Florida
(645) 271-2718, false, n/a
(476) 890-0556, false, n/a
(633) 298-0827, false, n/a
(857) 845-1293, true, Massachusetts
(694) 745-1049, false, n/a
(727) 976-4387, true, Florida
(776) 812-5722, false, n/a
(741) 798-2857, false, n/a
(742) 530-2418, false, n/a
(915) 269-7469, true, Texas
(757) 787-1002, true, Virginia
(238) 245-5131, false, n/a
(852) 646-2744, false, n/a
(245) 701-0704, false, n/a
(287) 725-2545, false, n/a
(642) 424-6723, false, n/a
(717) 970-4496, true, Pennsylvania
(876) 935-9567, true, Jamaica
(969) 812-4569, false, n/a
(865) 215-7922, true, Knoxville, TN
(529) 920-4338, false, n/a
(431) 583-7511, true, Manitoba
(279) 346-1504, true, California
(375) 646-9784, false, n/a
(893) 791-9751, false, n/a
(357) 935-1863, false, n/a
(746) 913-2364, false, n/a
(707) 632-9496, true, California
(979) 329-3736, true, Texas
(905) 819-8793, true, Mississauga, ON
(279) 398-1901, true, California
(556) 517-8660, false, n/a
(420) 537-9364, false, n/a
(664) 638-3417, false, n/a
(568) 642-8318, false, n/a
(238) 644-7473, false, n/a
(373) 236-8003, false, n/a
(576) 562-9298, false, n/a
(535) 727-4098, false, n/a
(653) 843-3670, false, n/a
(391) 233-6798, false, n/a
(786) 754-3074, true, Florida
(729) 556-6637, false, n/a
(970) 409-7337, true, Colorado
(661) 482-6478, true, California
(523) 746-0265, false, n/a
(362) 983-8480, false, n/a
(551) 996-8281, true, New Jersey
(685) 424-0690, false, n/a
(941) 557-0952, true, Florida
(297) 920-8364, false, n/a
(669) 518-5172, true, California
(813) 369-6273, true, Florida
(803) 537-1984, true, South Carolina
(513) 934-5929, true, Lebanon, OH
(975) 274-1396, false, n/a
(594) 711-0285, false, n/a
(495) 297-6529, false, n/a
(267) 402-9551, true, Pennsylvania
(607) 615-2335, true, New York
(443) 388-4237, true, Maryland
(450) 350-6730, true, Quebec
(323) 596-2760, true, California
(238) 998-8777, false, n/a
(466) 774-1207, false, n/a
(452) 272-0133, false, n/a
(789) 878-4660, false, n/a
(388) 645-7152, false, n/a
(423) 288-0812, true, Kingsport, TN
(243) 732-3751, false, n/a
(740) 473-3678, true, Ohio
(828) 682-6952, true, Burnsville, NC
(852) 911-1891, false, n/a
(822) 333-8200, false, n/a
(231) 993-0688, true, Michigan
(341) 258-1137, true, California
(424) 751-5795, true, California
(545) 593-8218, false, n/a
(624) 476-8185, false, n/a
(521) 785-4987, true, 
(643) 239-5635, false, n/a
(837) 989-7858, false, n/a
(604) 915-6707, true, British Columbia
(972) 350-9346, true, Texas
(419) 871-9034, true, Ohio
(785) 387-4000, true, Kansas
(741) 786-3854, false, n/a
(508) 705-7297, true, Massachusetts
(442) 422-9862, true, California
(581) 534-1702, true, Quebec
(323) 828-2251, true, California
(960) 503-9878, false, n/a
(622) 451-8604, true, Canada
(766) 927-5506, false, n/a
(846) 999-7868, false, n/a
(324) 550-1237, false, n/a
(892) 773-6884, false, n/a
(272) 842-4601, true, Pennsylvania
(481) 730-0898, false, n/a
(466) 309-3845, false, n/a
(859) 554-8462, true, Lexington, KY
(223) 661-5819, true, Pennsylvania
(210) 731-5829, true, San Antonio, TX
(741) 891-9718, false, n/a
(361) 921-7618, true, Texas
(674) 998-8598, false, n/a
(737) 429-8156, true, Texas
(927) 970-1015, false, n/a
(731) 568-0179, true, Tennessee
(828) 491-9100, true, North Carolina
(655) 326-5421, false, n/a
(320) 388-1212, true, Minnesota
(280) 740-8851, false, n/a
(753) 219-2918, false, n/a
(386) 200-2977, true, Florida
(512) 786-5556, true, Texas
(629) 209-1955, true, Tennessee
(972) 746-6679, true, Texas
(300) 834-6766, false, n/a
(379) 867-1114, false, n/a
(631) 548-2831, true, New York
(492) 956-0466, false, n/a
(729) 564-3666, false, n/a
(258) 452-7170, false, n/a
(364) 302-1828, true, Kentucky
(261) 287-6950, false, n/a
(503) 636-3088, true, Lake Oswego, OR
(469) 780-3788, true, Texas
(576) 671-0242, false, n/a
(630) 818-2169, true, Illinois
(402) 806-1070, true, Nebraska
(600) 931-7467, true, Canada
(606) 352-6574, true, Kentucky
(562) 838-0624, true, California
(359) 244-7323, false, n/a
(248) 452-9776, true, Michigan
(994) 270-3117, false, n/a
(506) 990-2389, true, New Brunswick
(606) 944-4281, true, Kentucky
(251) 405-9689, true, Alabama
(958) 528-2722, false, n/a
(284) 943-6961, false, n/a
(460) 683-9226, false, n/a
(394) 455-1947, false, n/a
(770) 393-2491, true, Atlanta, GA
(334) 697-1229, true, Alabama
(979) 528-6980, true, Texas
(429) 696-2502, false, n/a
(521) 859-9505, true, 
(685) 972-6287, false, n/a
(432) 737-1387, true, Texas
(938) 814-0146, true, Alabama
(435) 271-7159, true, Utah
(770) 314-3123, true, Georgia
(273) 401-0118, false, n/a
(942) 342-1572, false, n/a
(244) 359-2262, false, n/a
(888) 996-0458, true, 
(834) 388-1485, false, n/a
(965) 952-8077, false, n/a
(979) 654-4576, true, Texas
(728) 715-2030, false, n/a
(612) 958-7252, true, Minnesota
(872) 920-8934, true, Chicago, IL
(433) 650-0407, false, n/a
(486) 871-4047, false, n/a
(342) 513-3025, false, n/a
(314) 806-2201, true, Missouri
(362) 460-1998, false, n/a
(418) 296-0766, true, Baie-Comeau, QC
(618) 384-8309, true, Illinois
(555) 603-1716, false, n/a
(961) 207-1622, false, n/a
(726) 730-4643, true, San Antonio, TX
(989) 613-9129, true, Michigan
(401) 716-0542, true, Rhode Island
(398) 691-4073, false, n/a
(971) 294-0154, true, Oregon
(506) 782-1487, true, New Brunswick
(505) 631-3568, true, New Mexico
(950) 496-9913, false, n/a
(674) 939-9277, false, n/a
(416) 374-6020, true, Ontario
(682) 513-1052, true, Texas
(647) 367-0488, true, Ontario
(402) 851-8141, true, Nebraska
(455) 878-8635, false, n/a
(373) 994-7962, false, n/a
(461) 810-3750, false, n/a
(864) 582-5905, true, Spartanburg, SC
(971) 307-6592, true, Oregon
(357) 443-6621, false, n/a
(982) 384-5292, false, n/a
(368) 531-6789, false, n/a
(585) 511-4706, true, New York
(448) 347-4118, false, n/a
(446) 606-2907, false, n/a
(926) 780-1424, false, n/a
(855) 869-4932, true, 
(729) 208-6365, false, n/a
(839) 292-8640, false, n/a
(835) 726-2228, false, n/a
(628) 569-9082, true, California
(385) 697-1599, true, Utah
(586) 671-5234, true, Michigan
(726) 750-5650, true, San Antonio, TX
(679) 696-8836, false, n/a
(303) 766-5988, true, Colorado
(255) 263-6487, false, n/a
(590) 640-7770, false, n/a
(901) 448-4207, true, Memphis, TN
(283) 805-8355, true, Ohio
(921) 905-9496, false, n/a
(582) 624-1323, false, n/a
(865) 475-0803, true, Jefferson City, TN
(276) 291-8433, true, Virginia
(636) 813-5201, true, Missouri
(307) 204-9578, true, Wyoming
(246) 209-7719, false, n/a
(830) 982-2621, true, Texas
(836) 680-3923, false, n/a
(826) 244-8210, false, n/a
(873) 385-8281, true, Quebec
(688) 889-4330, false, n/a
(343) 320-3920, true, Ontario
(214) 336-5788, true, Texas
(872) 879-7895, true, Chicago, IL
(771) 350-1404, false, n/a
(693) 640-9859, false, n/a
(811) 905-0595, false, n/a
(620) 820-0902, true, Kansas
(244) 938-8572, false, n/a
(454) 252-1996, false, n/a
(468) 762-7985, false, n/a
(497) 927-5226, false, n/a
(849) 415-1927, true, Dominican Republic
(275) 944-4502, false, n/a
(237) 616-2440, false, n/a
(339) 771-9662, true, Massachusetts
(904) 482-5267, true, Florida
(750) 667-4560, false, n/a
(446) 396-0771, false, n/a
(617) 775-0298, true, Massachusetts
(647) 564-6944, true, Ontario
(342) 641-0900, false, n/a
(826) 224-0914, false, n/a
(812) 800-4056, true, Indiana
(674) 896-3811, false, n/a
(353) 687-3145, false, n/a
(285) 979-8698, false, n/a
(523) 883-1264, false, n/a
(504) 538-0494, true, Louisiana
(908) 318-2286, true, New Jersey
(797) 742-2347, false, n/a
(930) 811-4499, true, Indiana
(483) 297-4197, false, n/a
(835) 313-4248, false, n/a
(604) 935-9280, true, Whistler, BC
(203) 867-8682, true, Connecticut
(702) 822-9097, true, Las Vegas, NV
(979) 314-8473, true, Texas
(449) 274-6006, false, n/a
(697) 725-4181, false, n/a
(842) 480-5310, false, n/a
(470) 697-3920, true, Georgia
(503) 576-8573, true, Oregon
(865) 810-8391, true, Tennessee
(204) 571-8652, true, Brandon, MB
(324) 459-7776, false, n/a
(514) 796-8469, true, Quebec
(940) 942-6793, true, Texas
(723) 474-0112, false, n/a
(289) 238-7626, true, Ontario
(212) 773-4722, true, New York, NY
(311) 291-4292, false, n/a
(711) 832-1701, false, n/a
(389) 346-4325, false, n/a
(857) 407-3394, true, Massachusetts
(930) 671-0033, true, Indiana
(331) 250-6389, true, Illinois
(367) 375-7264, false, n/a
(928) 312-6730, true, Arizona
(237) 482-3877, false, n/a
(869) 321-0079, false, n/a
(553) 450-9238, false, n/a
(968) 690-1152, false, n/a
(579) 987-8564, true, Quebec
(800) 354-5405, true, 
(584) 950-8781, false, n/a
(678) 495-8329, true, Georgia
(966) 650-0127, false, n/a
(488) 285-6892, false, n/a
(438) 436-2459, true, Quebec
(560) 407-5484, false, n/a
(384) 777-5202, false, n/a
(281) 267-0859, true, Texas
(526) 321-2998, false, n/a
(531) 566-8895, true, Nebraska
(613) 996-5362, true, Ontario
(770) 216-6622, true, Georgia
(262) 965-0045, true, Dousman, WI
(739) 315-5942, false, n/a
